,season_year,gamekey,playid,gsisid,time,x,y,dis,o,dir,event,number,position,role,generalized_role,punting_returning_team,gsisid_injured,player_activity_derived,turnover_related,primary_impact_type,primary_partner_gsisid,primary_partner_activity_derived,friendly_fire,ball_snap,line_set,penalty_flag,play_submit,punt,punt_play,punt_received,tackle,mph,injured_player,primary_partner_player,left_to_right
2493,2016,5,3129,31079.0,2016-08-12 02:07:39.800,87.97000122070312,28.15999984741211,0.18000000715255735,128.61000061035156,320.6099853515625,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,3.6818183363023094,False,False,False
2494,2016,5,3129,31079.0,2016-08-12 02:07:39.900,87.9000015258789,28.35000038146973,0.20000000298023224,126.87999725341795,323.8800048828125,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,4.090909160959296,False,False,False
2499,2016,5,3129,31079.0,2016-08-12 02:07:40.600,87.26000213623048,29.84000015258789,0.25,143.1999969482422,313.8599853515625,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,5.113636375,False,False,False
2500,2016,5,3129,31079.0,2016-08-12 02:07:40.700,87.0999984741211,30.03000068664551,0.25,148.33999633789062,309.7900085449219,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,5.113636375,False,False,False
2501,2016,5,3129,31079.0,2016-08-12 02:07:40.800,86.93000030517578,30.239999771118164,0.2700000107288361,153.50999450683594,305.3999938964844,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,5.522727504453466,False,False,False
2502,2016,5,3129,31079.0,2016-08-12 02:07:40.900,86.73000335693358,30.459999084472656,0.2899999916553497,158.14999389648438,300.6000061035156,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,5.93181802431397,False,False,False
2506,2016,5,3129,31079.0,2016-08-12 02:07:41.600,84.3499984741211,31.18000030517578,0.3899999856948853,177.19000244140625,270.17001342773443,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,7.97727245239538,False,False,False
2507,2016,5,3129,31079.0,2016-08-12 02:07:41.700,83.94999694824219,31.149999618530273,0.4000000059604645,176.02000427246094,266.45999145507807,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,8.181818321918591,False,False,False
2508,2016,5,3129,31079.0,2016-08-12 02:07:41.800,83.54000091552734,31.09000015258789,0.41999998688697815,174.14999389648438,262.8099975585937,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,8.590908841779097,False,False,False
2511,2016,5,3129,31079.0,2016-08-12 02:07:44.400,73.05999755859375,25.54999923706055,0.44999998807907104,150.14999389648438,242.13999938964844,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,9.204545231162815,False,False,False
2512,2016,5,3129,31079.0,2016-08-12 02:07:44.500,72.6500015258789,25.32999992370605,0.4600000083446503,151.4499969482422,242.5500030517578,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,9.409091100686028,False,False,False
2513,2016,5,3129,31079.0,2016-08-12 02:07:44.600,72.23999786376955,25.1200008392334,0.4600000083446503,152.05999755859375,243.0399932861328,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,9.409091100686028,False,False,False
2514,2016,5,3129,31079.0,2016-08-12 02:07:44.700,71.81999969482422,24.93000030517578,0.4600000083446503,152.2899932861328,243.55999755859366,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,9.409091100686028,False,False,False
2515,2016,5,3129,31079.0,2016-08-12 02:07:44.800,71.38999938964844,24.739999771118164,0.4699999988079071,152.55999755859375,244.02999877929688,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,9.613636360616281,False,False,False
2516,2016,5,3129,31079.0,2016-08-12 02:07:44.900,70.9800033569336,24.540000915527344,0.44999998807907104,153.19000244140625,244.5,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,9.204545231162815,False,False,False
2517,2016,5,3129,31079.0,2016-08-12 02:07:37.400,91.79000091552734,27.229999542236328,0.019999999552965164,175.5399932861328,275.51998901367193,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,0.40909090085610555,False,False,False
2518,2016,5,3129,31079.0,2016-08-12 02:07:37.500,91.76000213623048,27.239999771118164,0.029999999329447743,175.47000122070312,274.45001220703125,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,0.6136363512841583,False,False,False
2519,2016,5,3129,31079.0,2016-08-12 02:07:42.500,80.5999984741211,30.04999923706055,0.4699999988079071,156.05999755859375,245.67999267578125,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,9.613636360616281,False,False,False
2520,2016,5,3129,31079.0,2016-08-12 02:07:42.600,80.20999908447266,29.819999694824208,0.44999998807907104,153.41000366210938,244.22000122070312,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,9.204545231162815,False,False,False
2521,2016,5,3129,31079.0,2016-08-12 02:07:42.700,79.81999969482422,29.57999992370605,0.44999998807907104,151.60000610351562,243.1000061035156,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,9.204545231162815,False,False,False
2522,2016,5,3129,31079.0,2016-08-12 02:07:42.800,79.41999816894531,29.35000038146973,0.4699999988079071,150.27999877929688,242.07000732421875,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,9.613636360616281,False,False,False
2523,2016,5,3129,31079.0,2016-08-12 02:07:42.900,79.02999877929686,29.10000038146973,0.4600000083446503,149.22999572753906,241.17999267578125,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,9.409091100686028,False,False,False
2525,2016,5,3129,31079.0,2016-08-12 02:07:43.500,76.69000244140625,27.649999618530273,0.44999998807907104,144.60000610351562,239.1000061035156,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,9.204545231162815,False,False,False
2526,2016,5,3129,31079.0,2016-08-12 02:07:43.600,76.30000305175781,27.420000076293945,0.44999998807907104,145.17999267578125,239.30999755859366,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,9.204545231162815,False,False,False
2527,2016,5,3129,31079.0,2016-08-12 02:07:43.700,75.91000366210938,27.170000076293945,0.4600000083446503,145.5500030517578,239.5500030517578,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,9.409091100686028,False,False,False
2528,2016,5,3129,31079.0,2016-08-12 02:07:43.800,75.5199966430664,26.93000030517578,0.4699999988079071,145.77999877929688,240.0,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,9.613636360616281,False,False,False
2529,2016,5,3129,31079.0,2016-08-12 02:07:43.900,75.0999984741211,26.68000030517578,0.4900000095367432,145.8699951171875,240.4600067138672,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,10.022727490069748,False,False,False
2530,2016,5,3129,31079.0,2016-08-12 02:07:44.000,74.69000244140625,26.40999984741211,0.4900000095367432,145.82000732421875,240.8600006103516,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,10.022727490069748,False,False,False
2531,2016,5,3129,31079.0,2016-08-12 02:07:38.600,90.19000244140624,27.360000610351573,0.2899999916553497,173.97000122070312,276.8800048828125,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,5.93181802431397,False,False,False
2532,2016,5,3129,31079.0,2016-08-12 02:07:38.700,89.87999725341797,27.34000015258789,0.3100000023841857,172.02000427246094,278.8599853515625,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,6.340909153767434,False,False,False
2533,2016,5,3129,31079.0,2016-08-12 02:07:38.800,89.58999633789062,27.34000015258789,0.30000001192092896,168.77000427246094,281.3599853515625,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,6.136363893837183,False,False,False
2534,2016,5,3129,31079.0,2016-08-12 02:07:38.900,89.30999755859375,27.35000038146973,0.2800000011920929,164.4199981689453,284.010009765625,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,5.727272764383718,False,False,False
2535,2016,5,3129,31079.0,2016-08-12 02:07:39.100,88.83000183105469,27.3700008392334,0.2199999988079071,155.77999877929688,290.29998779296875,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,4.499999985616281,False,False,False
2536,2016,5,3129,31079.0,2016-08-12 02:07:39.200,88.63999938964845,27.420000076293945,0.1899999976158142,151.39999389648438,294.010009765625,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,3.886363596232563,False,False,False
2537,2016,5,3129,31079.0,2016-08-12 02:07:39.300,88.48999786376955,27.479999542236328,0.17000000178813934,146.83999633789062,298.07000732421875,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,3.4772727715755773,False,False,False
2538,2016,5,3129,31079.0,2016-08-12 02:07:43.000,78.63999938964844,28.84000015258789,0.4600000083446503,148.1199951171875,240.33999633789062,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,9.409091100686028,False,False,False
2539,2016,5,3129,31079.0,2016-08-12 02:07:43.100,78.25,28.59000015258789,0.4699999988079071,146.60000610351562,239.57000732421875,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,9.613636360616281,False,False,False
2540,2016,5,3129,31079.0,2016-08-12 02:07:43.200,77.8499984741211,28.35000038146973,0.4699999988079071,145.02999877929688,239.05999755859366,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,9.613636360616281,False,False,False
2541,2016,5,3129,31079.0,2016-08-12 02:07:43.300,77.44999694824219,28.1200008392334,0.4600000083446503,144.0399932861328,238.91000366210938,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,9.409091100686028,False,False,False
2546,2016,5,3129,31079.0,2016-08-12 02:07:40.000,87.81999969482422,28.54999923706055,0.2199999988079071,126.25,325.8299865722656,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,4.499999985616281,False,False,False
2547,2016,5,3129,31079.0,2016-08-12 02:07:40.100,87.75,28.770000457763672,0.2300000041723252,126.87000274658205,326.25,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,4.704545550343015,False,False,False
2548,2016,5,3129,31079.0,2016-08-12 02:07:40.200,87.68000030517578,28.989999771118164,0.2300000041723252,128.49000549316406,325.6199951171875,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,4.704545550343015,False,False,False
2549,2016,5,3129,31079.0,2016-08-12 02:07:40.300,87.5999984741211,29.209999084472656,0.2300000041723252,130.89999389648435,323.6300048828125,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,4.704545550343015,False,False,False
2550,2016,5,3129,31079.0,2016-08-12 02:07:40.400,87.5199966430664,29.420000076293945,0.2300000041723252,134.13999938964844,320.8299865722656,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,4.704545550343015,False,False,False
2551,2016,5,3129,31079.0,2016-08-12 02:07:40.500,87.4000015258789,29.63999938964844,0.239999994635582,138.3800048828125,317.5199890136719,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,4.909090810273267,False,False,False
2552,2016,5,3129,31079.0,2016-08-12 02:07:47.700,61.52999877929688,16.979999542236328,0.4099999964237213,122.69000244140624,205.3300018310547,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,8.386363581848844,False,False,False
2553,2016,5,3129,31079.0,2016-08-12 02:07:47.800,61.34000015258789,16.600000381469727,0.41999998688697815,120.36000061035156,204.17999267578125,,16,P,P,Punter,Punting_Team,31057,Tackling,No,Helmet-to-body,32482.0,Tackled,No,2016-08-12 02:07:37.000,2016-08-12 02:07:31.400,2016-08-12 02:07:50.900,2016-08-12 02:07:51.900,2016-08-12 02:07:39.000,2016-08-12 02:07:25.100,2016-08-12 02:07:43.400,2016-08-12 02:07:48.300,8.590908841779097,False,False,False
